reviewProConsIdx,reviewIdx,prosIdx,consIdx
43905,43905,5,6
43906,43906,3,4
43907,43907,5,8
43908,43908,6,7
43909,43909,4,6
43910,43910,2,3
43911,43911,5,6
43912,43912,4,6
43913,43913,4,6
43914,43914,1,5
43915,43915,5,4
43916,43916,4,5
43917,43917,1,5
43918,43918,2,2
43919,43919,6,6
43920,43920,3,2
43921,43921,3,2
43922,43922,1,3
43923,43923,5,5
43924,43924,2,2
43925,43925,5,3
43926,43926,5,7
43927,43927,5,7
43928,43928,3,5
43929,43929,3,3
43930,43930,4,2
43931,43931,3,5
43932,43932,5,3
43933,43933,6,2
43934,43934,5,5
43935,43935,3,4
43936,43936,5,1
43937,43937,1,2
43938,43938,5,1
43939,43939,2,5
43940,43940,4,5
43941,43941,5,7
43942,43942,2,4
43943,43943,4,5
43944,43944,3,3
43945,43945,2,7
43946,43946,4,7
43947,43947,4,4
43948,43948,2,1
43949,43949,1,6
43950,43950,3,7
43951,43951,2,2
43952,43952,3,5
43953,43953,6,1
43954,43954,1,8
43955,43955,3,5
43956,43956,3,5
43957,43957,4,1
43958,43958,2,3
43959,43959,6,6
43960,43960,6,3
43961,43961,2,5
43962,43962,4,1
43963,43963,4,3
43964,43964,6,3
43965,43965,4,7
43966,43966,1,5
43967,43967,2,4
43968,43968,5,1
43969,43969,2,3
43970,43970,6,2
43971,43971,6,4
43972,43972,5,7
43973,43973,2,5
43974,43974,6,2
43975,43975,5,3
43976,43976,6,5
43977,43977,2,7
43978,43978,5,3
43979,43979,5,5
43980,43980,6,6
43981,43981,2,2
43982,43982,2,5
43983,43983,4,5
43984,43984,4,4
43985,43985,4,4
43986,43986,2,3
43987,43987,4,7
43988,43988,5,6
43989,43989,6,3
43990,43990,1,1
43991,43991,3,2
43992,43992,3,8
43993,43993,3,1
43994,43994,3,2
43995,43995,4,7
43996,43996,5,2
43997,43997,4,6
43998,43998,3,7
43999,43999,1,6
44000,44000,5,2
44001,44001,4,5
44002,44002,5,1
44003,44003,1,3
44004,44004,5,1
44005,44005,2,6
44006,44006,2,4
44007,44007,3,5
44008,44008,5,1
44009,44009,5,2
44010,44010,2,1
44011,44011,1,3
44012,44012,4,4
44013,44013,5,1
44014,44014,4,1
44015,44015,2,6
44016,44016,4,4
44017,44017,3,1
44018,44018,1,1
44019,44019,1,4
44020,44020,5,2
44021,44021,6,2
44022,44022,3,2
44023,44023,5,7
44024,44024,1,8
44025,44025,5,2
44026,44026,2,2
44027,44027,3,5
44028,44028,6,7
44029,44029,6,1
44030,44030,2,7
44031,44031,2,4
44032,44032,5,3
44033,44033,6,1
44034,44034,1,8
44035,44035,5,7
44036,44036,1,3
44037,44037,3,2
44038,44038,2,1
44039,44039,3,7
44040,44040,1,2
44041,44041,5,2
44042,44042,5,2
44043,44043,3,2
44044,44044,1,7
44045,44045,1,5
44046,44046,3,5
44047,44047,1,2
44048,44048,2,2
44049,44049,5,4
44050,44050,5,4
44051,44051,3,1
44052,44052,5,2
44053,44053,1,5
44054,44054,4,7
44055,44055,1,5
44056,44056,2,1
44057,44057,3,7
44058,44058,2,2
44059,44059,1,8
44060,44060,5,2
44061,44061,5,6
44062,44062,5,7
44063,44063,1,7
44064,44064,5,2
44065,44065,6,3
44066,44066,2,8
44067,44067,3,2
44068,44068,4,7
44069,44069,5,1
44070,44070,3,1
44071,44071,3,7
44072,44072,2,1
44073,44073,2,7
44074,44074,6,2
44075,44075,2,3
44076,44076,3,5
44077,44077,6,1
44078,44078,1,2
44079,44079,2,6
44080,44080,5,8
44081,44081,5,8
44082,44082,5,6
44083,44083,3,6
44084,44084,1,1
44085,44085,3,7
44086,44086,6,4
44087,44087,3,7
44088,44088,2,4
44089,44089,2,7
44090,44090,3,4
44091,44091,5,3
44092,44092,5,6
44093,44093,3,7
44094,44094,6,1
44095,44095,4,7
44096,44096,4,6
44097,44097,2,2
44098,44098,1,1
44099,44099,6,1
44100,44100,2,5
44101,44101,3,3
44102,44102,4,6
44103,44103,3,4
44104,44104,1,1
44105,44105,6,7
44106,44106,3,3
44107,44107,3,1
44108,44108,4,2
44109,44109,5,1
44110,44110,4,1
44111,44111,3,5
44112,44112,4,4
44113,44113,5,2
44114,44114,1,7
44115,44115,4,2
44116,44116,6,4
44117,44117,6,8
44118,44118,1,2
44119,44119,4,5
44120,44120,1,4
44121,44121,4,4
44122,44122,6,6
44123,44123,4,1
44124,44124,3,2
44125,44125,3,1
44126,44126,3,4
44127,44127,3,4
44128,44128,4,2
44129,44129,1,1
44130,44130,5,6
44131,44131,4,3
44132,44132,2,6
44133,44133,3,6
44134,44134,4,6
44135,44135,6,1
44136,44136,3,1
44137,44137,6,4
44138,44138,6,2
44139,44139,5,2
44140,44140,6,3
44141,44141,6,5
44142,44142,5,3
44143,44143,3,5
44144,44144,4,7
44145,44145,2,2
44146,44146,3,5
44147,44147,6,6
44148,44148,3,5
44149,44149,6,7
44150,44150,3,1
44151,44151,4,3
44152,44152,1,6
44153,44153,3,7
44154,44154,6,6
44155,44155,6,2
44156,44156,5,6
44157,44157,5,5
44158,44158,3,3
44159,44159,3,7
44160,44160,6,2
44161,44161,2,5
44162,44162,2,6
44163,44163,5,3
44164,44164,6,6
44165,44165,1,3
44166,44166,3,5
44167,44167,2,5
44168,44168,1,2
44169,44169,6,3
44170,44170,6,7
44171,44171,5,6
44172,44172,6,4
44173,44173,2,6
44174,44174,3,3
44175,44175,4,7
44176,44176,4,6
44177,44177,2,7
44178,44178,4,5
44179,44179,5,7
44180,44180,5,6
44181,44181,5,3
44182,44182,2,3
44183,44183,4,2
44184,44184,5,4
44185,44185,1,4
44186,44186,5,6
44187,44187,2,1
44188,44188,6,4
44189,44189,1,2
44190,44190,5,4
44191,44191,5,6
44192,44192,1,2
44193,44193,1,1
44194,44194,3,2
44195,44195,5,3
44196,44196,6,6
44197,44197,4,1
44198,44198,4,5
44199,44199,3,5
44200,44200,2,2
44201,44201,4,6
44202,44202,5,4
44203,44203,1,4
44204,44204,4,8
44205,44205,2,2
44206,44206,1,4
44207,44207,5,5
44208,44208,5,7
44209,44209,2,4
44210,44210,5,2
44211,44211,4,5
44212,44212,2,2
44213,44213,3,6
44214,44214,6,3
44215,44215,4,3
44216,44216,5,2
44217,44217,1,8
44218,44218,3,3
44219,44219,5,4
44220,44220,5,3
44221,44221,4,6
44222,44222,1,2
44223,44223,5,7
44224,44224,2,3
44225,44225,4,3
44226,44226,1,7
44227,44227,2,3
44228,44228,2,7
44229,44229,6,8
44230,44230,4,2
44231,44231,6,6
44232,44232,2,7
44233,44233,3,7
44234,44234,3,2
44235,44235,3,6
44236,44236,3,6
44237,44237,6,1
44238,44238,5,5
44239,44239,3,1
44240,44240,4,1
44241,44241,2,7
44242,44242,5,7
44243,44243,5,6
44244,44244,2,7
44245,44245,5,3
44246,44246,1,6
44247,44247,1,7
44248,44248,3,4
44249,44249,4,8
44250,44250,2,5
44251,44251,1,6
44252,44252,6,2
44253,44253,6,1
44254,44254,4,1
44255,44255,6,2
44256,44256,5,4
44257,44257,1,3
44258,44258,1,5
44259,44259,1,2
44260,44260,1,4
44261,44261,4,4
44262,44262,4,4
44263,44263,1,1
44264,44264,4,5
44265,44265,5,5
44266,44266,1,6
44267,44267,1,4
44268,44268,5,6
44269,44269,1,3
44270,44270,4,3
44271,44271,3,6
44272,44272,6,5
44273,44273,5,6
44274,44274,1,8
44275,44275,4,8
44276,44276,5,6
44277,44277,4,7
44278,44278,3,2
44279,44279,4,5
44280,44280,6,6
44281,44281,2,5
44282,44282,5,2
44283,44283,1,8
44284,44284,4,8
44285,44285,4,5
44286,44286,3,5
44287,44287,1,6
44288,44288,3,6
44289,44289,6,3
44290,44290,1,1
44291,44291,1,7
44292,44292,5,3
44293,44293,5,5
44294,44294,1,7
44295,44295,5,4
44296,44296,5,6
44297,44297,1,6
44298,44298,2,5
44299,44299,3,8
44300,44300,5,7
44301,44301,5,7
44302,44302,1,1
44303,44303,4,6
44304,44304,3,6
44305,44305,4,4
44306,44306,5,2
44307,44307,5,3
44308,44308,5,4
44309,44309,5,1
44310,44310,2,4
44311,44311,1,3
44312,44312,1,4
44313,44313,3,6
44314,44314,2,5
44315,44315,1,4
44316,44316,1,7
44317,44317,4,5
44318,44318,2,4
44319,44319,3,3
44320,44320,1,3
44321,44321,6,1
44322,44322,3,6
44323,44323,3,1
44324,44324,6,2
44325,44325,1,2
44326,44326,3,4
44327,44327,4,4
44328,44328,5,4
44329,44329,2,1
44330,44330,5,2
44331,44331,4,4
44332,44332,5,2
44333,44333,3,5
44334,44334,3,3
44335,44335,5,4
44336,44336,1,1
44337,44337,5,8
44338,44338,2,8
44339,44339,3,4
44340,44340,5,1
44341,44341,3,4
44342,44342,5,1
44343,44343,3,4
44344,44344,4,2
44345,44345,6,5
44346,44346,6,2
44347,44347,5,1
44348,44348,2,3
44349,44349,6,7
44350,44350,1,7
44351,44351,6,8
44352,44352,2,5
44353,44353,5,5
44354,44354,1,8
44355,44355,6,6
44356,44356,4,8
44357,44357,1,1
44358,44358,2,3
44359,44359,4,2
44360,44360,5,6
44361,44361,2,4
44362,44362,4,4
44363,44363,4,1
44364,44364,3,7
44365,44365,2,1
44366,44366,1,1
44367,44367,5,1
44368,44368,5,7
44369,44369,1,8
44370,44370,6,3
44371,44371,1,1
44372,44372,4,2
44373,44373,6,1
44374,44374,5,4
44375,44375,4,5
44376,44376,5,7
44377,44377,4,3
44378,44378,1,4
44379,44379,3,1
44380,44380,4,5
44381,44381,6,2
44382,44382,4,4
44383,44383,3,6
44384,44384,1,3
44385,44385,3,6
44386,44386,4,8
44387,44387,5,8
44388,44388,6,2
44389,44389,5,4
44390,44390,3,2
44391,44391,5,3
44392,44392,4,3
44393,44393,5,2
44394,44394,2,5
44395,44395,5,3
44396,44396,3,2
44397,44397,2,8
44398,44398,2,6
44399,44399,5,6
44400,44400,3,3
44401,44401,5,6
44402,44402,5,7
44403,44403,3,1
44404,44404,4,7
44405,44405,1,2
44406,44406,2,6
44407,44407,3,7
44408,44408,5,7
44409,44409,1,5
44410,44410,5,7
44411,44411,2,7
44412,44412,2,4
44413,44413,1,7
44414,44414,5,7
44415,44415,2,2
44416,44416,4,1
44417,44417,5,2
44418,44418,4,4
44419,44419,5,1
44420,44420,4,8
44421,44421,3,6
44422,44422,2,8
44423,44423,2,3
44424,44424,6,3
44425,44425,5,5
44426,44426,6,1
44427,44427,4,8
44428,44428,4,1
44429,44429,1,3
44430,44430,3,1
44431,44431,2,8
44432,44432,5,1
44433,44433,3,6
44434,44434,1,1
44435,44435,4,4
44436,44436,1,3
44437,44437,1,1
44438,44438,1,8
44439,44439,5,8
44440,44440,3,1
44441,44441,2,7
44442,44442,5,5
44443,44443,5,4
44444,44444,1,6
44445,44445,1,3
44446,44446,3,5
44447,44447,2,4
44448,44448,2,1
44449,44449,1,1
44450,44450,2,1
44451,44451,6,1
44452,44452,4,2
44453,44453,1,1
44454,44454,5,5
44455,44455,3,2
44456,44456,4,1
44457,44457,2,4
44458,44458,1,1
44459,44459,4,3
44460,44460,4,7
44461,44461,2,7
44462,44462,1,2
44463,44463,1,8
44464,44464,2,6
44465,44465,4,5
44466,44466,4,5
44467,44467,1,3
44468,44468,5,5
44469,44469,2,2
44470,44470,5,5
44471,44471,4,7
44472,44472,4,3
44473,44473,5,4
44474,44474,2,4
44475,44475,5,7
44476,44476,6,5
44477,44477,5,4
44478,44478,3,7
44479,44479,4,5
44480,44480,2,1
44481,44481,3,7
44482,44482,5,7
44483,44483,1,3
44484,44484,3,1
44485,44485,6,7
44486,44486,2,2
44487,44487,5,6
44488,44488,2,8
44489,44489,3,7
44490,44490,5,3
44491,44491,1,7
44492,44492,5,2
44493,44493,2,6
44494,44494,6,7
44495,44495,4,7
44496,44496,6,3
44497,44497,4,4
44498,44498,2,4
44499,44499,5,1
44500,44500,3,4
44501,44501,5,6
44502,44502,3,5
44503,44503,6,2
44504,44504,4,7
44505,44505,2,7
44506,44506,6,5
44507,44507,3,2
44508,44508,2,7
44509,44509,5,7
44510,44510,4,7
44511,44511,6,3
44512,44512,2,2
44513,44513,2,3
44514,44514,3,6
44515,44515,6,3
44516,44516,1,1
44517,44517,3,8
44518,44518,1,5
44519,44519,1,5
44520,44520,3,3
44521,44521,4,7
44522,44522,3,2
44523,44523,6,6
44524,44524,6,3
44525,44525,6,7
44526,44526,5,3
44527,44527,4,5
44528,44528,3,2
44529,44529,4,8
44530,44530,4,5
44531,44531,5,7
44532,44532,5,6
44533,44533,5,1
44534,44534,2,3
44535,44535,5,8
44536,44536,4,6
44537,44537,1,7
44538,44538,3,2
44539,44539,1,4
44540,44540,4,1
44541,44541,2,1
44542,44542,4,2
44543,44543,3,8
44544,44544,6,4
44545,44545,1,1
44546,44546,3,7
44547,44547,6,1
44548,44548,3,2
44549,44549,2,8
44550,44550,5,2
44551,44551,1,2
44552,44552,4,2
44553,44553,2,5
44554,44554,5,2
44555,44555,4,7
44556,44556,2,5
44557,44557,3,1
44558,44558,1,7
44559,44559,2,7
44560,44560,3,2
44561,44561,5,3
44562,44562,6,7
44563,44563,1,5
44564,44564,1,6
44565,44565,3,1
44566,44566,3,6
44567,44567,1,3
44568,44568,5,6
44569,44569,4,7
44570,44570,5,2
44571,44571,4,2
44572,44572,4,5
44573,44573,1,8
44574,44574,2,1
44575,44575,2,4
44576,44576,4,6
44577,44577,5,6
44578,44578,5,2
44579,44579,2,2
44580,44580,2,3
44581,44581,5,4
44582,44582,5,8
44583,44583,1,1
44584,44584,1,4
44585,44585,2,1
44586,44586,1,6
44587,44587,1,5
44588,44588,5,1
44589,44589,5,4
44590,44590,3,1
44591,44591,3,8
44592,44592,4,4
44593,44593,1,1
44594,44594,5,3
44595,44595,1,2
44596,44596,1,1
44597,44597,3,3
44598,44598,5,8
44599,44599,2,3
44600,44600,3,8
44601,44601,2,2
44602,44602,3,5
44603,44603,5,5
44604,44604,3,6
44605,44605,2,5
44606,44606,6,5
44607,44607,2,3
44608,44608,5,6
44609,44609,3,3
44610,44610,2,6
44611,44611,3,3
44612,44612,3,3
44613,44613,2,2
44614,44614,6,1
44615,44615,3,2
44616,44616,1,7
44617,44617,2,2
44618,44618,4,7
44619,44619,5,3
44620,44620,3,3
44621,44621,2,6
44622,44622,4,3
44623,44623,2,1
44624,44624,2,5
44625,44625,4,7
44626,44626,4,1
44627,44627,2,5
44628,44628,6,1
44629,44629,4,7
44630,44630,3,4
44631,44631,5,2
44632,44632,2,6
44633,44633,2,4
44634,44634,2,5
44635,44635,5,3
44636,44636,2,5
44637,44637,5,6
44638,44638,5,7
44639,44639,5,2
44640,44640,6,6
44641,44641,2,2
44642,44642,5,5
44643,44643,2,7
44644,44644,6,7
44645,44645,3,5
44646,44646,6,2
44647,44647,4,6
44648,44648,4,7
44649,44649,2,1
44650,44650,2,6
44651,44651,1,5
44652,44652,1,8
44653,44653,5,5
44654,44654,5,7
44655,44655,3,6
44656,44656,3,4
44657,44657,3,1
44658,44658,1,1
44659,44659,5,1
44660,44660,3,5
44661,44661,4,8
44662,44662,3,6
44663,44663,5,1
44664,44664,4,1
44665,44665,3,7
44666,44666,4,3
44667,44667,3,1
44668,44668,2,5
44669,44669,5,2
44670,44670,4,5
44671,44671,6,8
44672,44672,6,7
44673,44673,1,1
44674,44674,1,4
44675,44675,6,3
44676,44676,6,7
44677,44677,2,5
44678,44678,5,1
44679,44679,3,7
44680,44680,4,6
44681,44681,2,4
44682,44682,1,8
44683,44683,6,1
44684,44684,5,4
44685,44685,5,4
44686,44686,2,3
44687,44687,2,5
44688,44688,5,7
44689,44689,2,3
44690,44690,4,5
44691,44691,5,7
44692,44692,2,3
44693,44693,1,6
44694,44694,4,2
44695,44695,4,2
44696,44696,6,1
44697,44697,4,2
44698,44698,3,8
44699,44699,6,7
44700,44700,2,6
44701,44701,5,2
44702,44702,5,7
44703,44703,5,6
44704,44704,2,4
44705,44705,5,8
44706,44706,6,6
44707,44707,2,1
44708,44708,4,2
44709,44709,4,6
44710,44710,2,6
44711,44711,4,7
44712,44712,1,2
44713,44713,5,6
44714,44714,4,5
44715,44715,3,3
44716,44716,5,7
44717,44717,4,2
44718,44718,1,6
44719,44719,2,1
44720,44720,5,1
44721,44721,5,4
44722,44722,5,6
44723,44723,5,4
44724,44724,6,4
44725,44725,6,5
44726,44726,4,8
44727,44727,5,5
44728,44728,4,7
44729,44729,1,1
44730,44730,4,3
44731,44731,4,4
44732,44732,3,2
44733,44733,2,7
44734,44734,4,7
44735,44735,3,3
44736,44736,1,4
44737,44737,1,6
44738,44738,3,7
44739,44739,2,5
44740,44740,2,1
44741,44741,5,2
44742,44742,3,3
44743,44743,2,6
44744,44744,3,4
44745,44745,2,5
44746,44746,5,3
44747,44747,2,2
44748,44748,5,3
44749,44749,6,5
44750,44750,5,4
44751,44751,1,1
44752,44752,2,2
44753,44753,2,8
44754,44754,1,3
44755,44755,5,5
44756,44756,4,6
44757,44757,6,7
44758,44758,4,3
44759,44759,5,3
44760,44760,1,6
44761,44761,1,6
44762,44762,1,7
44763,44763,3,3
44764,44764,5,2
44765,44765,6,3
44766,44766,3,1
44767,44767,1,3
44768,44768,5,1
44769,44769,3,6
44770,44770,6,5
44771,44771,5,4
44772,44772,6,2
44773,44773,5,5
44774,44774,5,7
44775,44775,5,2
44776,44776,3,4
44777,44777,5,2
44778,44778,1,6
44779,44779,2,2
44780,44780,3,3
44781,44781,5,7
44782,44782,3,5
44783,44783,3,2
44784,44784,5,4
44785,44785,1,5
44786,44786,1,5
44787,44787,4,5
44788,44788,3,4
44789,44789,2,4
44790,44790,4,2
44791,44791,5,1
44792,44792,1,7
44793,44793,4,6
44794,44794,1,5
44795,44795,4,5
44796,44796,6,4
44797,44797,2,6
44798,44798,1,5
44799,44799,4,6
44800,44800,6,7
44801,44801,3,2
44802,44802,4,6
44803,44803,3,3
44804,44804,2,5
44805,44805,1,4
44806,44806,6,7
44807,44807,2,3
44808,44808,2,4
44809,44809,4,6
44810,44810,2,7
44811,44811,5,3
44812,44812,1,2
44813,44813,4,7
44814,44814,4,7
44815,44815,5,8
44816,44816,2,3
44817,44817,6,1
44818,44818,4,2
44819,44819,3,1
44820,44820,1,7
44821,44821,4,1
44822,44822,4,7
44823,44823,4,6
44824,44824,4,2
44825,44825,6,2
44826,44826,3,7
44827,44827,5,1
44828,44828,5,2
44829,44829,2,1
44830,44830,4,2
44831,44831,5,1
44832,44832,5,4
44833,44833,4,1
44834,44834,4,3
44835,44835,3,5
44836,44836,1,6
44837,44837,3,1
44838,44838,1,6
44839,44839,3,3
44840,44840,1,3
44841,44841,6,3
44842,44842,3,3
44843,44843,5,4
44844,44844,1,1
44845,44845,3,2
44846,44846,4,6
44847,44847,6,7
44848,44848,1,4
44849,44849,4,7
44850,44850,5,1
44851,44851,5,3
44852,44852,5,3
44853,44853,3,7
44854,44854,2,5
44855,44855,4,7
44856,44856,6,5
44857,44857,6,7
44858,44858,2,1
44859,44859,1,7
44860,44860,2,4
44861,44861,2,4
44862,44862,1,5
44863,44863,6,1
44864,44864,6,5
44865,44865,3,5
44866,44866,2,2
44867,44867,1,4
44868,44868,1,1
44869,44869,6,4
44870,44870,2,6
44871,44871,2,7
44872,44872,2,6
44873,44873,6,4
44874,44874,2,6
44875,44875,6,2
44876,44876,2,3
44877,44877,3,4
44878,44878,4,7
44879,44879,2,1
44880,44880,1,4
44881,44881,4,3
44882,44882,6,7
44883,44883,2,7
44884,44884,3,7
44885,44885,4,5
44886,44886,5,4
44887,44887,3,2
44888,44888,5,4
44889,44889,3,7
44890,44890,3,3
44891,44891,3,4
44892,44892,3,7
44893,44893,2,3
44894,44894,3,7
44895,44895,3,6
44896,44896,5,5
44897,44897,5,4
44898,44898,5,6
44899,44899,2,7
44900,44900,5,4
44901,44901,4,3
44902,44902,2,1
44903,44903,6,6
44904,44904,1,6
44905,44905,3,6
44906,44906,6,3
44907,44907,3,5
44908,44908,6,7
44909,44909,2,4
44910,44910,1,1
44911,44911,5,7
44912,44912,1,5
44913,44913,5,5
44914,44914,1,7
44915,44915,1,3
44916,44916,5,1
44917,44917,5,6
44918,44918,3,2
44919,44919,1,6
44920,44920,1,1
44921,44921,3,2
44922,44922,1,3
44923,44923,4,5
44924,44924,5,4
44925,44925,4,3
44926,44926,4,6
44927,44927,6,5
44928,44928,3,2
44929,44929,5,8
44930,44930,5,5
44931,44931,4,3
44932,44932,3,4
44933,44933,4,4
44934,44934,6,7
44935,44935,1,5
44936,44936,1,5
44937,44937,4,6
44938,44938,1,5
44939,44939,4,2
44940,44940,5,5
44941,44941,2,1
44942,44942,4,5
44943,44943,1,4
44944,44944,6,2
44945,44945,5,3
44946,44946,6,8
44947,44947,2,3
44948,44948,5,1
44949,44949,3,8
44950,44950,6,3
44951,44951,6,7
44952,44952,5,8
44953,44953,4,6
44954,44954,1,4
44955,44955,4,2
44956,44956,6,4
44957,44957,6,3
44958,44958,1,4
44959,44959,5,2
44960,44960,6,8
44961,44961,3,1
44962,44962,3,1
44963,44963,4,2
44964,44964,3,3
44965,44965,4,7
44966,44966,4,7
44967,44967,2,4
44968,44968,5,4
44969,44969,2,8
44970,44970,5,7
44971,44971,1,4
44972,44972,1,7
44973,44973,3,7
44974,44974,6,8
44975,44975,3,2
44976,44976,5,4
44977,44977,1,2
44978,44978,6,6
44979,44979,3,8
44980,44980,3,2
44981,44981,4,4
44982,44982,5,7
44983,44983,1,3
44984,44984,3,2
44985,44985,5,2
44986,44986,5,1
44987,44987,2,8
44988,44988,3,1
44989,44989,4,7
44990,44990,6,5
44991,44991,3,6
44992,44992,3,8
44993,44993,1,3
44994,44994,4,3
44995,44995,6,6
44996,44996,3,4
44997,44997,1,2
44998,44998,1,4
44999,44999,3,7
45000,45000,4,5
45001,45001,1,4
45002,45002,2,7
45003,45003,4,1
45004,45004,5,6
45005,45005,6,4
45006,45006,3,5
45007,45007,1,6
45008,45008,6,3
45009,45009,5,4
45010,45010,2,7
45011,45011,3,7
45012,45012,4,8
45013,45013,1,3
45014,45014,3,3
45015,45015,1,2
45016,45016,4,7
45017,45017,3,7
45018,45018,1,6
45019,45019,6,7
45020,45020,5,1
45021,45021,1,8
45022,45022,3,1
45023,45023,4,1
45024,45024,3,4
45025,45025,3,3
45026,45026,4,2
45027,45027,6,1
45028,45028,4,3
45029,45029,5,6
45030,45030,2,1
45031,45031,3,4
45032,45032,6,5
45033,45033,5,3
45034,45034,5,3
45035,45035,3,1
45036,45036,4,6
45037,45037,1,5
45038,45038,4,7
45039,45039,4,3
45040,45040,2,4
45041,45041,5,6
45042,45042,1,8
45043,45043,1,6
45044,45044,6,1
45045,45045,3,5
45046,45046,1,5
45047,45047,5,2
45048,45048,6,6
45049,45049,1,1
45050,45050,6,3
45051,45051,5,1
45052,45052,4,5
45053,45053,4,2
45054,45054,5,4
45055,45055,1,3
45056,45056,1,7
45057,45057,3,3
45058,45058,6,1
45059,45059,2,4
45060,45060,1,6
45061,45061,4,3
45062,45062,5,7
45063,45063,5,7
45064,45064,3,5
45065,45065,6,7
45066,45066,2,2
45067,45067,1,4
45068,45068,2,7
45069,45069,3,1
45070,45070,1,6
45071,45071,3,2
45072,45072,3,4
45073,45073,1,5
45074,45074,1,4
45075,45075,3,5
45076,45076,3,7
45077,45077,1,4
45078,45078,3,1
45079,45079,1,3
45080,45080,6,4
45081,45081,3,3
45082,45082,3,2
45083,45083,3,1
45084,45084,4,5
45085,45085,4,2
45086,45086,1,5
45087,45087,5,7
45088,45088,6,2
45089,45089,5,3
45090,45090,6,6
45091,45091,5,2
45092,45092,4,7
45093,45093,1,6
45094,45094,1,3
45095,45095,4,7
45096,45096,1,3
45097,45097,4,6
45098,45098,4,2
45099,45099,2,7
45100,45100,5,3
45101,45101,3,1
45102,45102,4,7
45103,45103,2,5
45104,45104,1,8
45105,45105,4,6
45106,45106,1,7
45107,45107,4,5
45108,45108,6,4
45109,45109,5,7
45110,45110,6,5
45111,45111,4,2
45112,45112,3,7
45113,45113,5,6
45114,45114,5,5
45115,45115,1,2
45116,45116,6,7
45117,45117,3,3
45118,45118,4,6
45119,45119,4,3
45120,45120,4,1
45121,45121,6,7
45122,45122,5,5
45123,45123,6,5
45124,45124,1,6
45125,45125,6,2
45126,45126,2,1
45127,45127,4,2
45128,45128,5,2
45129,45129,1,4
45130,45130,2,3
45131,45131,5,3
45132,45132,5,3
45133,45133,2,7
45134,45134,1,3
45135,45135,2,2
45136,45136,3,4
45137,45137,2,5
45138,45138,4,7
45139,45139,2,6
45140,45140,5,3
45141,45141,5,3
45142,45142,4,2
45143,45143,4,1
45144,45144,3,2
45145,45145,5,7
45146,45146,6,1
45147,45147,5,5
45148,45148,6,1
45149,45149,6,7
45150,45150,4,3
45151,45151,2,1
45152,45152,5,2
45153,45153,2,8
45154,45154,1,6
45155,45155,5,5
45156,45156,4,4
45157,45157,2,3
45158,45158,2,1
45159,45159,3,6
45160,45160,3,4
45161,45161,3,4
45162,45162,2,5
45163,45163,2,2
45164,45164,1,3
45165,45165,2,7
45166,45166,2,2
45167,45167,5,3
45168,45168,4,3
45169,45169,3,4
45170,45170,6,6
45171,45171,6,4
45172,45172,5,3
45173,45173,2,6
45174,45174,6,3
45175,45175,2,3
45176,45176,4,4
45177,45177,1,7
45178,45178,6,3
45179,45179,3,5
45180,45180,4,4
45181,45181,1,2
45182,45182,2,7
45183,45183,6,5
45184,45184,1,8
45185,45185,3,3
45186,45186,4,7
45187,45187,3,1
45188,45188,6,6
45189,45189,3,6
45190,45190,2,7
45191,45191,3,8
45192,45192,6,4
45193,45193,4,5
45194,45194,2,6
45195,45195,6,4
45196,45196,5,3
45197,45197,3,7
45198,45198,6,1
45199,45199,4,7
45200,45200,4,2
45201,45201,4,1
45202,45202,5,6
45203,45203,1,6
45204,45204,5,5
45205,45205,6,3
45206,45206,5,1
45207,45207,4,7
45208,45208,3,8
45209,45209,1,6
45210,45210,3,1
45211,45211,6,2
45212,45212,2,1
45213,45213,5,3
45214,45214,6,5
45215,45215,1,7
45216,45216,4,5
45217,45217,3,3
45218,45218,3,2
45219,45219,2,7
45220,45220,2,2
45221,45221,6,5
45222,45222,6,3
45223,45223,1,7
45224,45224,5,3
45225,45225,1,7
45226,45226,5,5
45227,45227,2,2
45228,45228,6,7
45229,45229,4,4
45230,45230,6,3
45231,45231,1,6
45232,45232,2,3
45233,45233,1,6
45234,45234,5,4
45235,45235,1,3
45236,45236,1,5
45237,45237,5,1
45238,45238,5,1
45239,45239,6,7
45240,45240,1,7
45241,45241,4,3
45242,45242,1,6
45243,45243,1,6
45244,45244,4,6
45245,45245,5,7
45246,45246,6,3
45247,45247,1,4
45248,45248,6,5
45249,45249,1,5
45250,45250,2,8
45251,45251,4,6
45252,45252,1,5
45253,45253,4,1
45254,45254,2,3
45255,45255,2,7
45256,45256,4,7
45257,45257,2,6
45258,45258,4,4
45259,45259,5,4
45260,45260,6,5
45261,45261,4,3
45262,45262,4,7
45263,45263,3,1
45264,45264,3,2
45265,45265,4,5
45266,45266,3,5
45267,45267,4,4
45268,45268,3,2
45269,45269,3,2
45270,45270,6,7
45271,45271,6,2
45272,45272,4,5
45273,45273,2,3
45274,45274,4,1
45275,45275,6,5
45276,45276,3,5
45277,45277,1,5
45278,45278,1,1
45279,45279,6,7
45280,45280,2,4
45281,45281,1,4
45282,45282,1,2
45283,45283,2,2
45284,45284,2,3
45285,45285,5,2
45286,45286,4,4
45287,45287,1,2
45288,45288,6,2
45289,45289,5,6
45290,45290,4,7
45291,45291,3,1
45292,45292,6,6
45293,45293,4,6
45294,45294,1,4
45295,45295,1,5
45296,45296,3,1
45297,45297,3,8
45298,45298,3,7
45299,45299,2,6
45300,45300,1,3
45301,45301,1,7
